éûçè(ms),ëäëŒï˚à (w),ëäëŒï˚à (x),ëäëŒï˚à (y),ëäëŒï˚à (z),äpë¨ìx(x),äpë¨ìx(y),äpë¨ìx(z),â¡ë¨ìx-èdóÕâ¡ë¨ìx(x),â¡ë¨ìx-èdóÕâ¡ë¨ìx(y),â¡ë¨ìx-èdóÕâ¡ë¨ìx(z),Sys,Gyro,Accel,Mag
","-0.22
","0.00
","0
","3
","0
","0
"

"3225
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.12
","0.00
","-0.02
","-0.22
","0.00
","0
","3
","0
","0
"

"3233
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.06
","0.06
","-0.03
","-0.21
","0.03
","0
","3
","0
","0
"

"3240
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.06
","-0.03
","-0.21
","0.03
","0
","3
","0
","0
"

"3250
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.19
","0.06
","-0.01
","-0.22
","0.03
","0
","3
","0
","0
"

"3260
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.01
","-0.22
","0.03
","0
","3
","0
","0
"

"3269
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.12
","0.06
","-0.02
","-0.21
","0.03
","0
","3
","0
","0
"

"3278
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.19
","0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3289
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.31
","-0.12
","0.06
","-0.02
","-0.21
","0.00
","0
","3
","0
","0
"

"3299
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.19
","0.25
","-0.06
","-0.06
","-0.23
","0.03
","0
","3
","0
","0
"

"3309
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.19
","0.06
","0.00
","-0.04
","-0.20
","0.04
","0
","3
","0
","0
"

"3318
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.06
","-0.06
","-0.04
","-0.20
","0.04
","0
","3
","0
","0
"

"3325
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.19
","0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3333
","0.7231
","-0.6898
","0.0358
","0.0004
","0.12
","0.12
","0.06
","-0.01
","-0.22
","0.03
","0
","3
","0
","0
"

"3341
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.06
","0.00
","0.00
","-0.24
","-0.03
","0
","3
","0
","0
"

"3349
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.06
","0.00
","0.00
","-0.23
","-0.07
","0
","3
","0
","0
"

"3359
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.19
","0.06
","0.06
","0.02
","-0.23
","-0.07
","0
","3
","0
","0
"

"3368
","0.7231
","-0.6898
","0.0358
","0.0004
","0.25
","-0.06
","-0.06
","0.02
","-0.01
","-0.01
","0
","3
","0
","0
"

"3378
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.02
","-0.01
","-0.01
","0
","3
","0
","0
"

"3388
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.12
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3398
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.06
","-0.01
","-0.18
","0.00
","0
","3
","0
","0
"

"3409
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.25
","0.00
","-0.06
","-0.21
","0.06
","0
","3
","0
","0
"

"3419
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.31
","-0.37
","-0.06
","-0.06
","-0.21
","0.06
","0
","3
","0
","0
"

"3426
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.25
","0.12
","-0.06
","-0.20
","0.12
","0
","3
","0
","0
"

"3434
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.06
","0.12
","-0.08
","-0.22
","0.12
","0
","3
","0
","0
"

"3441
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.25
","0.06
","-0.07
","-0.24
","0.11
","0
","3
","0
","0
"

"3450
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.07
","-0.22
","0.11
","0
","3
","0
","0
"

"3460
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.06
","0.00
","-0.05
","-0.22
","0.10
","0
","3
","0
","0
"

"3469
","0.7231
","-0.6898
","0.0358
","0.0004
","0.19
","0.19
","0.00
","-0.05
","-0.22
","0.10
","0
","3
","0
","0
"

"3479
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.19
","0.00
","-0.09
","-0.21
","0.07
","0
","3
","0
","0
"

"3489
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.31
","-0.06
","-0.05
","-0.21
","0.01
","0
","3
","0
","0
"

"3499
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.12
","0.00
","0.00
","-0.22
","-0.05
","0
","3
","0
","0
"

"3509
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.37
","-0.06
","0.00
","-0.22
","-0.05
","0
","3
","0
","0
"

"3518
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","0.06
","0.06
","0.01
","-0.22
","-0.07
","0
","3
","0
","0
"

"3525
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.12
","-0.06
","0.04
","-0.22
","-0.10
","0
","3
","0
","0
"

"3532
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.12
","0.06
","0.02
","-0.23
","-0.06
","0
","3
","0
","0
"

"3540
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.12
","0.06
","0.02
","-0.22
","-0.05
","0
","3
","0
","0
"

"3550
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","-0.06
","0.02
","-0.23
","-0.01
","0
","3
","0
","0
"

"3559
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","0.12
","0.00
","-0.22
","0.05
","0
","3
","0
","0
"

"3568
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.00
","0.00
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3577
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.19
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3589
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.31
","0.06
","0.00
","-0.22
","0.02
","0
","3
","0
","0
"

"3599
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.12
","0.06
","-0.03
","-0.23
","0.01
","0
","3
","0
","0
"

"3609
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.03
","-0.23
","0.01
","0
","3
","0
","0
"

"3618
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.06
","0.12
","-0.03
","-0.21
","0.03
","0
","3
","0
","0
"

"3625
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.06
","0.00
","-0.04
","-0.21
","0.03
","0
","3
","0
","0
"

"3633
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.19
","-0.06
","-0.03
","-0.20
","0.02
","0
","3
","0
","0
"

"3641
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.00
","-0.04
","-0.22
","0.00
","0
","3
","0
","0
"

"3649
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.00
","-0.06
","-0.22
","0.00
","0
","3
","0
","0
"

"3659
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.25
","0.00
","-0.02
","-0.21
","0.00
","0
","3
","0
","0
"

"3668
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.25
","0.06
","-0.02
","-0.21
","0.00
","0
","3
","0
","0
"

"3678
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.31
","0.06
","0.00
","-0.23
","-0.02
","0
","3
","0
","0
"

"3689
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.00
","0.06
","0.01
","-0.23
","-0.01
","0
","3
","0
","0
"

"3698
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.00
","-0.06
","0.01
","-0.23
","-0.01
","0
","3
","0
","0
"

"3708
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","-0.06
","0.00
","-0.21
","0.00
","0
","3
","0
","0
"

"3718
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.12
","-0.06
","0.01
","-0.20
","0.01
","0
","3
","0
","0
"

"3725
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.12
","0.00
","0.02
","-0.22
","0.01
","0
","3
","0
","0
"

"3732
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.06
","0.00
","0.02
","-0.22
","0.00
","0
","3
","0
","0
"

"3740
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.00
","0.00
","-0.22
","0.00
","0
","3
","0
","0
"

"3748
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.00
","-0.23
","-0.01
","0
","3
","0
","0
"

"3759
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3768
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.25
","0.00
","-0.03
","-0.21
","-0.02
","0
","3
","0
","0
"

"3777
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.06
","-0.03
","-0.20
","0.00
","0
","3
","0
","0
"

"3788
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.06
","-0.20
","0.00
","0
","3
","0
","0
"

"3799
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","-0.06
","-0.06
","-0.05
","-0.20
","0.00
","0
","3
","0
","0
"

"3808
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.05
","-0.22
","0.02
","0
","3
","0
","0
"

"3818
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.12
","0.00
","-0.07
","-0.22
","0.07
","0
","3
","0
","0
"

"3825
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.06
","0.12
","-0.01
","-0.22
","0.04
","0
","3
","0
","0
"

"3832
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.25
","-0.12
","0.00
","-0.22
","0.01
","0
","3
","0
","0
"

"3840
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.25
","-0.12
","0.00
","-0.24
","-0.01
","0
","3
","0
","0
"

"3849
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.19
","-0.06
","-0.01
","-0.21
","0.00
","0
","3
","0
","0
"

"3859
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.06
","-0.06
","-0.01
","-0.21
","0.00
","0
","3
","0
","0
"

"3868
","0.7231
","-0.6898
","0.0358
","0.0004
","0.06
","-0.06
","0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3875
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.06
","0.03
","-0.01
","-0.01
","0
","3
","0
","0
"

"3886
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.06
","-0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3894
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.25
","0.06
","-0.02
","-0.21
","-0.03
","0
","3
","0
","0
"

"3902
","0.7231
","-0.6898
","0.0358
","0.0004
","0.06
","-0.31
","0.12
","-0.04
","-0.20
","0.00
","0
","3
","0
","0
"

"3909
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.05
","-0.22
","0.00
","0
","3
","0
","0
"

"3918
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.00
","0.12
","-0.05
","-0.22
","0.00
","0
","3
","0
","0
"

"3926
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.19
","0.00
","-0.04
","-0.22
","0.00
","0
","3
","0
","0
"

"3935
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.12
","0.06
","-0.06
","-0.20
","0.01
","0
","3
","0
","0
"

"3942
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.12
","0.00
","-0.07
","-0.21
","0.02
","0
","3
","0
","0
"

"3950
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","0.00
","-0.04
","-0.21
","0.01
","0
","3
","0
","0
"

"3958
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.44
","0.00
","0.00
","-0.20
","0.01
","0
","3
","0
","0
"

"3968
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.25
","-0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"3977
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.06
","-0.06
","-0.01
","-0.21
","0.00
","0
","3
","0
","0
"

"3988
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.00
","0.00
","-0.02
","-0.23
","0.02
","0
","3
","0
","0
"

"3998
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.06
","-0.06
","0.02
","-0.23
","-0.01
","0
","3
","0
","0
"

"4008
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","0.12
","0.06
","0.05
","-0.22
","0.00
","0
","3
","0
","0
"

"4018
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.25
","0.06
","0.05
","-0.22
","0.00
","0
","3
","0
","0
"

"4025
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.19
","0.00
","0.01
","-0.01
","-0.01
","0
","3
","0
","0
"

"4032
","0.7231
","-0.6898
","0.0358
","0.0004
","0.06
","-0.19
","0.12
","0.00
","-0.21
","0.00
","0
","3
","0
","0
"

"4039
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.19
","0.12
","0.00
","-0.22
","-0.02
","0
","3
","0
","0
"

"4048
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-0.12
","0.19
","-0.01
","-0.22
","-0.03
","0
","3
","0
","0
"

"4059
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.19
","0.12
","-0.04
","-0.21
","0.00
","0
","3
","0
","0
"

"4068
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.37
","0.25
","-0.04
","-0.21
","0.00
","0
","3
","0
","0
"

"4078
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.04
","-0.22
","-0.02
","0
","3
","0
","0
"

"4088
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.25
","-0.05
","-0.24
","-0.03
","0
","3
","0
","0
"

"4099
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.05
","-0.24
","-0.03
","0
","3
","0
","0
"

"4108
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.05
","-0.21
","0.00
","0
","3
","0
","0
"

"4117
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.06
","0.06
","-0.03
","-0.22
","0.01
","0
","3
","0
","0
"

"4124
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","0.06
","0.06
","-0.01
","-0.22
","0.03
","0
","3
","0
","0
"

"4132
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","0.19
","-0.06
","0.00
","-0.21
","0.00
","0
","3
","0
","0
"

"4140
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","0.19
","-0.06
","-0.01
","-0.22
","0.00
","0
","3
","0
","0
"

"4149
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.06
","0.06
","0.00
","-0.20
","0.03
","0
","3
","0
","0
"

"4158
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"4167
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.25
","-0.06
","-0.01
","-0.21
","0.03
","0
","3
","0
","0
"

"4176
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.01
","-0.21
","0.02
","0
","3
","0
","0
"

"4188
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.25
","0.12
","-0.01
","-0.22
","0.02
","0
","3
","0
","0
"

"4198
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.19
","0.06
","-0.06
","-0.21
","0.00
","0
","3
","0
","0
"

"4208
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-0.19
","0.06
","-0.07
","-0.22
","0.00
","0
","3
","0
","0
"

"4217
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","0.06
","0.12
","-0.07
","-0.22
","0.00
","0
","3
","0
","0
"

"4225
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.25
","-0.06
","-0.02
","-0.20
","0.01
","0
","3
","0
","0
"

"4233
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","0.00
","0.06
","-0.04
","-0.22
","0.02
","0
","3
","0
","0
"

"4241
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.12
","0.00
","0.00
","-0.21
","0.00
","0
","3
","0
","0
"

"4249
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.01
","-0.22
","0.00
","0
","3
","0
","0
"

"4257
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.06
","-0.06
","-0.04
","-0.21
","0.02
","0
","3
","0
","0
"

"4268
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.12
","0.06
","-0.04
","-0.21
","0.02
","0
","3
","0
","0
"

"4277
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.02
","-0.22
","0.00
","0
","3
","0
","0
"

"4288
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","-0.06
","-0.01
","-0.23
","0.00
","0
","3
","0
","0
"

"4297
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","0.06
","0.12
","-0.01
","-0.22
","0.00
","0
","3
","0
","0
"

"4307
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.00
","0.01
","-0.21
","-0.02
","0
","3
","0
","0
"

"4318
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","0.12
","0.06
","0.01
","-0.21
","-0.02
","0
","3
","0
","0
"

"4324
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.12
","-0.12
","0.12
","-0.02
","-0.21
","-0.02
","0
","3
","0
","0
"

"4332
","0.7231
","-0.6898
","0.0358
","0.0004
","0.00
","-0.06
","-0.06
","-0.01
","-0.21
","-0.01
","0
","3
","0
","0
"

"4340
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.12
","0.06
","0.00
","-0.23
","-0.08
","0
","3
","0
","0
"

"4348
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.12
","0.06
","0.03
","-0.25
","-0.06
","0
","3
","0
","0
"

"4358
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.06
","0.00
","0.08
","-0.24
","-0.10
","0
","3
","0
","0
"

"4368
","0.7231
","-0.6898
","0.0358
","0.0004
","-0.06
","-0.19
","0.06
","0.08
","-0.01
","-0.01
","0
","3
","0
","0
"

"4377
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.03
","-0.01
","-0.01
","0
","3
","0
","0
"

"4387
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.31
","0.06
","-0.05
","-0.20
","-0.02
","0
","3
","0
","0
"

"4398
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.06
","-0.19
","0.03
","0
","3
","0
","0
"

"4408
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.37
","0.06
","-0.17
","-0.16
","0.17
","0
","3
","0
","0
"

"4417
","0.7231
","-0.6898
","0.0358
","0.0004
","0.12
","-0.06
","0.06
","-0.17
","-0.16
","0.17
","0
","3
","0
","0
"

"4424
","0.7231
","-0.6898
","0.0358
","0.0004
","0.06
","0.12
","-0.12
","-0.20
","-0.19
","0.29
","0
","3
","0
","0
"

"4431
","0.7232
","-0.6897
","0.0358
","0.0004
","0.00
","0.31
","-0.06
","-0.17
","-0.22
","0.24
","0
","3
","0
","0
"

"4439
","0.7232
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.31
","-0.06
","-0.13
","-0.23
","0.17
","0
","3
","0
","0
"

"4448
","0.7233
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.50
","-0.06
","-0.03
","-0.24
","0.10
","0
","3
","0
","0
"

"4458
","0.7233
","-0.0001
","-0.0001
","-0.0001
","0.19
","0.69
","-0.06
","-0.03
","-0.24
","0.10
","0
","3
","0
","0
"

"4467
","0.7233
","-0.6896
","0.0359
","0.0004
","0.25
","1.06
","-0.25
","-0.02
","-0.22
","0.07
","0
","3
","0
","0
"

"4474
","0.7233
","-0.6896
","0.0360
","0.0004
","0.12
","1.06
","-0.25
","0.00
","-0.19
","0.05
","0
","3
","0
","0
"

"4482
","0.7233
","-0.6896
","0.0361
","0.0003
","0.19
","0.94
","-0.19
","0.01
","-0.19
","0.05
","0
","3
","0
","0
"

"4489
","0.7233
","-0.0001
","-0.0001
","-0.0001
","0.19
","0.94
","-0.19
","0.05
","-0.20
","-0.05
","0
","3
","0
","0
"

"4498
","0.7233
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.63
","-0.06
","0.08
","-0.23
","-0.10
","0
","3
","0
","0
"

"4508
","0.7233
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.50
","-0.06
","0.08
","-0.23
","-0.10
","0
","3
","0
","0
"

"4517
","0.7233
","-0.6896
","0.0361
","0.0002
","0.19
","0.44
","-0.31
","0.09
","-0.23
","-0.18
","0
","3
","0
","0
"

"4524
","0.7232
","-0.6896
","0.0361
","0.0002
","0.12
","0.31
","0.00
","0.10
","-0.27
","-0.17
","0
","3
","0
","0
"

"4532
","0.7232
","-0.6897
","0.0361
","0.0002
","0.00
","0.00
","0.00
","0.08
","-0.24
","-0.18
","0
","3
","0
","0
"

"4539
","0.7232
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.00
","0.00
","0.06
","-0.23
","-0.17
","0
","3
","0
","0
"

"4548
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","-0.06
","-0.06
","0.05
","-0.20
","-0.13
","0
","3
","0
","0
"

"4557
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","-0.06
","-0.06
","0.05
","-0.20
","-0.13
","0
","3
","0
","0
"

"4567
","0.7231
","-0.6898
","0.0360
","0.0001
","0.06
","-0.25
","0.06
","0.00
","-0.19
","-0.08
","0
","3
","0
","0
"

"4574
","0.7231
","-0.6898
","0.0360
","0.0001
","-0.06
","-0.31
","0.19
","-0.03
","-0.21
","-0.05
","0
","3
","0
","0
"

"4581
","0.7231
","-0.6898
","0.0360
","0.0001
","0.00
","-0.31
","0.12
","-0.04
","-0.21
","-0.06
","0
","3
","0
","0
"

"4589
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.31
","0.12
","-0.09
","-0.20
","-0.07
","0
","3
","0
","0
"

"4597
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.07
","-0.24
","-0.03
","0
","3
","0
","0
"

"4608
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.19
","0.06
","-0.08
","-0.21
","0.04
","0
","3
","0
","0
"

"4617
","0.7231
","-0.6898
","0.0360
","0.0002
","0.00
","0.00
","0.06
","-0.08
","-0.21
","0.04
","0
","3
","0
","0
"

"4624
","0.7231
","-0.6898
","0.0360
","0.0002
","0.00
","0.06
","-0.19
","-0.02
","-0.18
","0.08
","0
","3
","0
","0
"

"4631
","0.7231
","-0.6898
","0.0360
","0.0002
","-0.06
","0.06
","0.00
","0.00
","-0.22
","0.16
","0
","3
","0
","0
"

"4639
","0.7231
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.06
","0.00
","0.00
","-0.12
","0.18
","0
","3
","0
","0
"

"4647
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.19
","0.19
","0.00
","-0.22
","0.17
","0
","3
","0
","0
"

"4658
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.00
","0.00
","-0.01
","-0.22
","0.12
","0
","3
","0
","0
"

"4667
","0.7231
","-0.6898
","0.0360
","0.0002
","0.00
","-0.06
","0.00
","-0.01
","-0.22
","0.12
","0
","3
","0
","0
"

"4674
","0.7231
","-0.6898
","0.0360
","0.0002
","0.06
","-0.06
","-0.06
","-0.04
","-0.23
","0.04
","0
","3
","0
","0
"

"4681
","0.7231
","-0.6898
","0.0360
","0.0002
","0.06
","0.06
","0.00
","-0.04
","-0.23
","0.00
","0
","3
","0
","0
"

"4689
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.19
","0.19
","-0.06
","-0.22
","0.00
","0
","3
","0
","0
"

"4698
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.19
","0.19
","-0.01
","-0.20
","0.01
","0
","3
","0
","0
"

"4708
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.12
","-0.06
","-0.05
","-0.21
","0.00
","0
","3
","0
","0
"

"4717
","0.7231
","-0.6898
","0.0360
","0.0002
","0.12
","0.25
","-0.06
","-0.05
","-0.21
","0.00
","0
","3
","0
","0
"

"4723
","0.7231
","-0.6898
","0.0360
","0.0002
","0.06
","0.12
","-0.12
","-0.03
","-0.20
","-0.01
","0
","3
","0
","0
"

"4731
","0.7231
","-0.6898
","0.0361
","0.0002
","0.06
","0.25
","0.00
","-0.01
","-0.20
","-0.09
","0
","3
","0
","0
"

"4739
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.25
","0.00
","0.00
","-0.22
","-0.09
","0
","3
","0
","0
"

"4748
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.31
","-0.06
","-0.02
","-0.25
","-0.12
","0
","3
","0
","0
"

"4757
","0.7231
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.19
